Dst Port,Flow Duration,Timestamp,Protocol,Pkt Len Mean,Label
445,1073491,01-03-2018 10:54,6,20.44444444,1
445,11432673,01-03-2018 10:54,6,35.09090909,1
445,11306445,01-03-2018 10:54,6,35.0,1
445,774042,01-03-2018 10:54,6,31.5,1
443,119731082,01-03-2018 10:52,6,184.6666667,1
443,235,01-03-2018 10:55,6,30.75,1
3389,18685416,01-03-2018 10:54,6,202.3076923,1
445,8244190,01-03-2018 10:55,6,31.5,1
53,45938,01-03-2018 09:45,17,65.4,1
443,115317992,01-03-2018 10:53,6,46.02702703,1
0,112669783,01-03-2018 10:52,0,0.0,1
53,688,01-03-2018 08:31,17,68.33333333,1
3389,1026332,01-03-2018 10:55,6,6.285714286,1
443,115019105,01-03-2018 10:53,6,249.7692308,1
443,60866833,01-03-2018 10:54,6,239.5714286,1
443,63523671,01-03-2018 10:54,6,164.3611111,1
443,118941005,01-03-2018 10:53,6,248.0588235,1
443,113600424,01-03-2018 10:54,6,206.6808511,1
445,244708,01-03-2018 10:56,6,0.0,1
443,97352252,01-03-2018 10:53,6,812.3076923,1
443,8884322,01-03-2018 10:56,6,6.6,1
443,675,01-03-2018 10:56,6,0.0,1
443,77196699,01-03-2018 10:54,6,226.5588235,1
53,1381,01-03-2018 08:44,17,93.0,1
443,150704,01-03-2018 10:28,6,67.75,1
443,118900268,01-03-2018 10:53,6,189.1515152,1
443,241,01-03-2018 10:56,6,30.75,1
443,53230115,01-03-2018 10:56,6,30.71428571,1
50906,1,01-03-2018 10:56,6,0.0,1
443,52482738,01-03-2018 10:56,6,307.16,1
443,52968398,01-03-2018 10:56,6,32.625,1
50897,1,01-03-2018 10:57,6,30.75,1
443,117459109,01-03-2018 10:54,6,248.92,1
443,219,01-03-2018 10:57,6,30.75,1
50911,0,01-03-2018 10:57,6,0.0,1
445,122049,01-03-2018 10:57,6,0.0,1
443,117636064,01-03-2018 10:55,6,203.195122,1
445,284078,01-03-2018 10:58,6,0.0,1
0,112637441,01-03-2018 10:55,0,0.0,1
443,112113102,01-03-2018 10:56,6,33.25,1
50910,1,01-03-2018 10:58,6,30.75,1
443,76466693,01-03-2018 10:57,6,157.5428571,1
443,142,01-03-2018 10:59,6,0.0,1
445,122027,01-03-2018 10:59,6,0.0,1
80,115451345,01-03-2018 10:57,6,39.83870968,1
443,119330558,01-03-2018 10:57,6,203.0243902,1
443,46521495,01-03-2018 10:57,6,332.7142857,1
53,1082,01-03-2018 10:07,17,67.0,1
443,115333307,01-03-2018 10:58,6,46.02702703,1
0,112646258,01-03-2018 10:58,0,0.0,1
443,75760277,01-03-2018 11:00,6,31.55555556,1
53,22036,01-03-2018 09:23,17,74.4,1
443,111648954,01-03-2018 10:59,6,180.1351351,1
443,20224564,01-03-2018 11:01,6,4.375,1
50889,1,01-03-2018 11:02,6,0.0,1
443,61414670,01-03-2018 11:01,6,223.0344828,1
443,60716653,01-03-2018 11:01,6,232.1071429,1
443,60713920,01-03-2018 11:01,6,245.1785714,1
123,81288,01-03-2018 10:45,17,48.0,1
53,1762,01-03-2018 10:24,17,97.66666667,1
53,852,01-03-2018 10:34,17,56.33333333,1
443,119175242,01-03-2018 11:00,6,240.4615385,1
443,232,01-03-2018 11:03,6,30.75,1
50918,1,01-03-2018 11:03,6,0.0,1
0,112636302,01-03-2018 11:01,0,0.0,1
53,702,01-03-2018 10:54,17,41.33333333,1
443,3533272,01-03-2018 11:03,6,292.9411765,1
443,3533640,01-03-2018 11:03,6,293.0588235,1
443,3533984,01-03-2018 11:03,6,293.0,1
443,3612446,01-03-2018 11:03,6,278.9444444,1
50930,40329,01-03-2018 11:04,6,19.0,1
50929,40325,01-03-2018 11:04,6,19.0,1
50928,40324,01-03-2018 11:04,6,19.0,1
53,17723,01-03-2018 10:15,17,48.33333333,1
443,116269760,01-03-2018 11:02,6,395.8974359,1
80,116350955,01-03-2018 11:02,6,37.06451613,1
53,40925,01-03-2018 10:53,17,70.6,1
3389,11372090,01-03-2018 10:31,6,136.45,1
443,118120839,01-03-2018 11:02,6,227.6285714,1
443,210,01-03-2018 11:05,6,30.75,1
50923,1,01-03-2018 11:05,6,0.0,1
443,117721556,01-03-2018 11:02,6,241.7307692,1
443,182,01-03-2018 11:05,6,30.75,1
50925,1,01-03-2018 11:05,6,0.0,1
443,117787136,01-03-2018 11:03,6,173.5384615,1
443,226,01-03-2018 11:06,6,30.75,1
50926,1,01-03-2018 11:06,6,0.0,1
443,115541151,01-03-2018 11:04,6,46.02702703,1
0,18696588,01-03-2018 10:41,0,0.0,1
53,161259,01-03-2018 08:48,17,60.66666667,1
443,693122,01-03-2018 11:06,6,0.0,1
443,92308745,01-03-2018 11:03,6,722.8173913,1
443,88802984,01-03-2018 11:04,6,42.77777778,1
0,112627057,01-03-2018 11:03,0,0.0,1
443,54307464,01-03-2018 11:06,6,30.71428571,1
445,1118053,01-03-2018 11:07,6,49.88888889,1
53,332,01-03-2018 10:24,17,48.33333333,1
443,117456042,01-03-2018 11:06,6,185.6666667,1
80,116028727,01-03-2018 11:06,6,37.06451613,1
443,114899155,01-03-2018 11:06,6,154.7674419,1
443,95628199,01-03-2018 11:06,6,42.09090909,1
3389,1394232,01-03-2018 09:05,6,169.5625,1
443,118444380,01-03-2018 11:06,6,169.04,1
443,213,01-03-2018 11:09,6,30.75,1
50934,0,01-03-2018 11:09,6,0.0,1
443,118576310,01-03-2018 11:06,6,153.4,1
443,254,01-03-2018 11:09,6,30.75,1
50937,1,01-03-2018 11:09,6,0.0,1
0,112643819,01-03-2018 11:06,0,0.0,1
443,117667944,01-03-2018 11:06,6,199.8461538,1
443,249,01-03-2018 11:09,6,30.75,1
50939,1,01-03-2018 11:09,6,0.0,1
50939,248208,01-03-2018 11:09,6,0.0,1
0,116840297,01-03-2018 11:06,0,0.0,1
53,753,01-03-2018 09:42,17,64.0,1
53,348,01-03-2018 08:48,17,53.33333333,1
80,115828875,01-03-2018 11:07,6,37.12903226,1
443,119999268,01-03-2018 11:08,6,44.91666667,1
443,94452725,01-03-2018 11:07,6,178.0294118,1
443,109280371,01-03-2018 11:07,6,188.7446809,1
443,76098977,01-03-2018 11:08,6,77.95454545,1
53,53505,01-03-2018 10:07,17,81.0,1
53,1511,01-03-2018 10:31,17,113.3333333,1
443,6113959,01-03-2018 11:11,6,251.2857143,1
443,6739701,01-03-2018 11:11,6,613.24,1
443,262,01-03-2018 11:11,6,7.75,1
443,52814404,01-03-2018 11:10,6,30.71428571,1
443,115772321,01-03-2018 11:09,6,46.02702703,1
443,119865471,01-03-2018 11:09,6,176.047619,1
0,112644386,01-03-2018 11:09,0,0.0,1
443,111949863,01-03-2018 11:10,6,27.90909091,1
443,5752622,01-03-2018 11:12,6,66.90909091,1
443,5753061,01-03-2018 11:12,6,66.90909091,1
443,5753428,01-03-2018 11:12,6,66.90909091,1
443,5753918,01-03-2018 11:12,6,66.90909091,1
443,5754546,01-03-2018 11:12,6,66.90909091,1
443,5507809,01-03-2018 11:12,6,66.90909091,1
443,5878710,01-03-2018 11:12,6,138.2307692,1
443,350,01-03-2018 11:12,6,7.75,1
50952,6,01-03-2018 11:12,6,0.0,1
50953,1,01-03-2018 11:12,6,0.0,1
50954,0,01-03-2018 11:12,6,0.0,1
50950,1,01-03-2018 11:12,6,0.0,1
50948,0,01-03-2018 11:12,6,0.0,1
50951,1,01-03-2018 11:12,6,0.0,1
443,119904538,01-03-2018 11:10,6,32.16666667,1
443,41446,01-03-2018 11:12,6,26.4,1
53,300,01-03-2018 10:46,17,50.33333333,1
53,1158,01-03-2018 09:54,17,53.66666667,1
443,739014,01-03-2018 11:12,6,0.0,1
443,1645200,01-03-2018 11:12,6,357.0,1
443,5851003,01-03-2018 11:12,6,61.33333333,1
443,5888476,01-03-2018 11:12,6,61.33333333,1
443,5889214,01-03-2018 11:12,6,61.33333333,1
443,5890073,01-03-2018 11:12,6,61.33333333,1
80,5930089,01-03-2018 11:12,6,0.0,1
50961,1,01-03-2018 11:12,6,0.0,1
50960,1,01-03-2018 11:12,6,0.0,1
50959,1,01-03-2018 11:12,6,0.0,1
50958,1,01-03-2018 11:12,6,0.0,1
443,6997664,01-03-2018 11:12,6,145.0,1
443,498,01-03-2018 11:12,6,7.75,1
80,5559877,01-03-2018 11:12,6,0.0,1
50967,1,01-03-2018 11:12,6,0.0,1
80,115376193,01-03-2018 11:11,6,44.25806452,1
443,85651792,01-03-2018 11:11,6,3.0,1
50943,0,01-03-2018 11:13,6,0.0,1
443,117217797,01-03-2018 11:10,6,78.2,1
443,251,01-03-2018 11:13,6,30.75,1
50940,0,01-03-2018 11:13,6,0.0,1
443,5859728,01-03-2018 11:13,6,186.2307692,1
443,166,01-03-2018 11:14,6,7.75,1
53,888,01-03-2018 09:45,17,60.33333333,1
53,1282,01-03-2018 10:53,17,58.66666667,1
443,534542,01-03-2018 11:14,6,242.4444444,1
53,1104,01-03-2018 09:45,17,72.33333333,1
53,32736,01-03-2018 09:59,17,61.66666667,1
0,112674112,01-03-2018 11:12,0,0.0,1
443,640488,01-03-2018 11:15,6,262.1333333,1
443,636037,01-03-2018 11:15,6,262.1333333,1
51004,1,01-03-2018 11:15,6,0.0,1
443,762064,01-03-2018 11:15,6,262.1333333,1
53,242,01-03-2018 10:24,17,63.33333333,1
51006,0,01-03-2018 11:15,6,0.0,1
51005,369771,01-03-2018 11:15,6,0.0,1
443,60731666,01-03-2018 11:15,6,154.6296296,1
80,40287692,01-03-2018 11:15,6,126.0,1
80,102,01-03-2018 11:16,6,0.0,1
80,56818658,01-03-2018 11:15,6,113.45,1
80,162,01-03-2018 11:16,6,0.0,1
80,58729639,01-03-2018 11:15,6,113.45,1
80,108,01-03-2018 11:16,6,0.0,1
67,591,01-03-2018 10:46,17,310.6666667,1
0,5385258,01-03-2018 10:46,0,0.0,1
80,110536074,01-03-2018 11:14,6,96.9047619,1
80,115697924,01-03-2018 11:15,6,39.83870968,1
80,45186493,01-03-2018 11:16,6,0.5,1
443,116799859,01-03-2018 11:14,6,694.8043478,1
443,214,01-03-2018 11:17,6,30.75,1
50984,65,01-03-2018 11:17,6,0.0,1
0,112633961,01-03-2018 11:15,0,0.0,1
445,266016,01-03-2018 11:18,6,0.0,1
123,85028,01-03-2018 11:02,17,48.0,1
445,259995,01-03-2018 11:20,6,0.0,1
445,165786,01-03-2018 11:20,6,0.0,1
0,112639173,01-03-2018 11:17,0,0.0,1
0,9293872,01-03-2018 10:20,0,0.0,1
443,53266,01-03-2018 11:21,6,254.7058824,1
443,55428,01-03-2018 11:21,6,254.7058824,1
51016,9544,01-03-2018 11:21,6,19.0,1
51017,6645,01-03-2018 11:21,6,19.0,1
53,1195,01-03-2018 10:31,17,58.33333333,1
53,41336,01-03-2018 10:51,17,127.2,1
53,371,01-03-2018 10:31,17,50.33333333,1
53,385,01-03-2018 10:15,17,33.33333333,1
53,480,01-03-2018 10:24,17,49.66666667,1
53,332,01-03-2018 10:46,17,67.33333333,1
53,67693,01-03-2018 10:24,17,74.6,1
53,366,01-03-2018 10:52,17,54.33333333,1
53,296,01-03-2018 09:29,17,50.33333333,1
53,598,01-03-2018 09:07,17,41.33333333,1
53,1466,01-03-2018 09:13,17,51.33333333,1
53,37837,01-03-2018 11:14,17,81.0,1
53,12489,01-03-2018 09:45,17,38.0,1
53,297,01-03-2018 09:59,17,49.33333333,1
53,57285,01-03-2018 09:15,17,105.0,1
53,316,01-03-2018 09:45,17,41.66666667,1
53,1559,01-03-2018 08:44,17,62.0,1
53,32810,01-03-2018 08:21,17,62.66666667,1
53,89296,01-03-2018 10:24,17,66.0,1
53,390,01-03-2018 09:57,17,55.33333333,1
53,302,01-03-2018 09:34,17,47.33333333,1
53,24401,01-03-2018 09:02,17,58.66666667,1
0,72639840,01-03-2018 10:19,0,0.0,1
3389,1392950,01-03-2018 09:10,6,169.5625,1
53,1231,01-03-2018 09:45,17,52.33333333,1
53,1283,01-03-2018 09:02,17,62.0,1
445,145011,01-03-2018 11:22,6,0.0,1
445,175497,01-03-2018 11:22,6,0.0,1
443,115052738,01-03-2018 11:21,6,153.804878,1
51018,31,01-03-2018 11:23,6,0.0,1
0,112639251,01-03-2018 11:20,0,0.0,1
443,117471664,01-03-2018 11:21,6,709.484375,1
443,183,01-03-2018 11:24,6,30.75,1
51015,25,01-03-2018 11:24,6,0.0,1
443,164795,01-03-2018 10:56,6,67.75,1
445,167166,01-03-2018 11:24,6,0.0,1
445,62772,01-03-2018 11:24,6,0.0,1
0,112639238,01-03-2018 11:23,0,0.0,1
3389,1407045,01-03-2018 09:17,6,170.5625,1
445,61039,01-03-2018 11:26,6,0.0,1
53,290,01-03-2018 09:29,17,65.33333333,1
53,32251,01-03-2018 10:24,17,59.4,1
443,118017,01-03-2018 11:27,6,240.6666667,1
443,115760,01-03-2018 11:27,6,277.2105263,1
443,133429,01-03-2018 11:27,6,277.2105263,1
51030,1,01-03-2018 11:27,6,0.0,1
51029,74,01-03-2018 11:27,6,19.0,1
443,142432,01-03-2018 11:27,6,293.2352941,1
51033,116,01-03-2018 11:27,6,19.0,1
0,112639236,01-03-2018 11:26,0,0.0,1
80,115438018,01-03-2018 11:27,6,37.12903226,1
80,115437909,01-03-2018 11:27,6,37.12903226,1
80,116939853,01-03-2018 11:27,6,67.26470588,1
443,117183860,01-03-2018 11:27,6,139.52,1
443,117466630,01-03-2018 11:27,6,193.09375,1
443,117128472,01-03-2018 11:27,6,173.2692308,1
443,116742941,01-03-2018 11:27,6,207.84,1
443,117019531,01-03-2018 11:27,6,195.7142857,1
443,116742412,01-03-2018 11:27,6,173.2307692,1
443,242,01-03-2018 11:30,6,30.75,1
443,332,01-03-2018 11:30,6,30.75,1
443,521,01-03-2018 11:30,6,30.75,1
443,757,01-03-2018 11:30,6,30.75,1
443,1056,01-03-2018 11:30,6,30.75,1
443,1223,01-03-2018 11:30,6,30.75,1
51028,0,01-03-2018 11:30,6,0.0,1
51023,0,01-03-2018 11:30,6,0.0,1
51025,1,01-03-2018 11:30,6,0.0,1
51035,55,01-03-2018 11:30,6,0.0,1
443,118440139,01-03-2018 11:27,6,147.9142857,1
443,203,01-03-2018 11:30,6,30.75,1
3389,16763799,01-03-2018 10:44,6,160.5294118,1
0,112639269,01-03-2018 11:29,0,0.0,1
3389,17664330,01-03-2018 10:45,6,159.5882353,1
445,288106,01-03-2018 11:33,6,0.0,1
443,60465990,01-03-2018 11:33,6,164.5,1
0,112651545,01-03-2018 11:31,0,0.0,1
80,115086861,01-03-2018 11:33,6,39.83870968,1
53,399,01-03-2018 09:15,17,36.33333333,1
53,720,01-03-2018 10:31,17,57.0,1
53,448,01-03-2018 10:15,17,40.33333333,1
53,250,01-03-2018 09:15,17,49.33333333,1
0,106142814,01-03-2018 11:09,0,0.0,1
53,191256,01-03-2018 09:10,17,68.6,1
53,319,01-03-2018 09:51,17,49.33333333,1
53,39135,01-03-2018 10:52,17,76.0,1
443,140007,01-03-2018 11:35,6,504.1111111,1
443,259,01-03-2018 11:35,6,13.25,1
443,168065,01-03-2018 11:35,6,460.3529412,1
443,220,01-03-2018 11:35,6,13.25,1
53,1680,01-03-2018 11:27,17,55.33333333,1
53,12271,01-03-2018 10:24,17,62.66666667,1
80,56536,01-03-2018 11:35,6,299.2222222,1
80,163,01-03-2018 11:35,6,0.0,1
443,5129764,01-03-2018 11:35,6,392.0555556,1
51042,0,01-03-2018 11:35,6,20.66666667,1
443,6001923,01-03-2018 11:35,6,229.25,1
443,5389159,01-03-2018 11:35,6,280.4666667,1
443,6002861,01-03-2018 11:35,6,289.0,1
51046,1,01-03-2018 11:35,6,0.0,1
51045,0,01-03-2018 11:35,6,20.66666667,1
51052,1,01-03-2018 11:35,6,20.66666667,1
443,311177,01-03-2018 11:35,6,0.0,1
80,5646843,01-03-2018 11:35,6,0.0,1
443,5696984,01-03-2018 11:35,6,316.2352941,1
443,5304116,01-03-2018 11:35,6,270.4,1
443,5304348,01-03-2018 11:35,6,270.4,1
443,5279539,01-03-2018 11:35,6,270.4,1
51062,0,01-03-2018 11:35,6,20.66666667,1
51069,35,01-03-2018 11:35,6,15.5,1
51068,19,01-03-2018 11:35,6,15.5,1
51070,0,01-03-2018 11:35,6,20.66666667,1
445,267196,01-03-2018 11:35,6,0.0,1
443,5048252,01-03-2018 11:35,6,42.0,1
51076,2,01-03-2018 11:35,6,7.75,1
443,42445523,01-03-2018 11:35,6,223.3043478,1
443,268,01-03-2018 11:35,6,11.5,1
80,46078416,01-03-2018 11:35,6,260.4545455,1
80,96,01-03-2018 11:35,6,0.0,1
443,60289362,01-03-2018 11:35,6,402.3888889,1
443,60907564,01-03-2018 11:35,6,228.4666667,1
443,60908065,01-03-2018 11:35,6,228.5333333,1
51055,1,01-03-2018 11:36,6,0.0,1
51054,1,01-03-2018 11:36,6,0.0,1
443,60492911,01-03-2018 11:35,6,246.2758621,1
443,60185092,01-03-2018 11:35,6,222.9310345,1
443,60517945,01-03-2018 11:35,6,76.70833333,1
53,1877,01-03-2018 09:51,17,73.33333333,1
80,83719365,01-03-2018 11:35,6,92.38461538,1
80,322,01-03-2018 11:36,6,0.0,1
123,158330,01-03-2018 11:20,17,48.0,1
443,115360678,01-03-2018 11:35,6,115.225,1
443,115915850,01-03-2018 11:35,6,152.375,1
443,116071892,01-03-2018 11:35,6,158.1276596,1
80,115371556,01-03-2018 11:35,6,39.83870968,1
51050,0,01-03-2018 11:37,6,0.0,1
443,116027332,01-03-2018 11:35,6,335.3061224,1
80,117417191,01-03-2018 11:35,6,39.83870968,1
443,111109698,01-03-2018 11:35,6,177.5641026,1
443,118085969,01-03-2018 11:35,6,235.3888889,1
443,114492487,01-03-2018 11:35,6,242.147541,1
443,23867937,01-03-2018 11:37,6,6.333333333,1
51053,0,01-03-2018 11:37,6,0.0,1
0,112629562,01-03-2018 11:34,0,0.0,1
443,117331306,01-03-2018 11:35,6,269.25,1
443,117277152,01-03-2018 11:35,6,279.2222222,1
443,248,01-03-2018 11:37,6,30.75,1
443,435,01-03-2018 11:37,6,30.75,1
51047,40578,01-03-2018 11:37,6,6.2,1
51049,3,01-03-2018 11:37,6,7.75,1
443,119970722,01-03-2018 11:35,6,632.2207792,1
443,217,01-03-2018 11:38,6,30.75,1
51041,40579,01-03-2018 11:38,6,7.75,1
443,60897897,01-03-2018 11:37,6,230.7931034,1
53,775,01-03-2018 08:44,17,52.33333333,1
53,466,01-03-2018 10:51,17,51.33333333,1
443,110471586,01-03-2018 11:37,6,202.7317073,1
53,454,01-03-2018 10:40,17,89.66666667,1
443,61180610,01-03-2018 11:39,6,239.0,1
0,112654180,01-03-2018 11:37,0,0.0,1
53,1213,01-03-2018 09:15,17,41.33333333,1
443,114048362,01-03-2018 11:39,6,202.902439,1
53,272,01-03-2018 09:45,17,56.33333333,1
443,61061190,01-03-2018 11:41,6,239.0357143,1
3389,1635190,01-03-2018 08:48,6,160.5294118,1
53,404,01-03-2018 08:38,17,126.6666667,1
443,116109519,01-03-2018 11:40,6,46.02702703,1
51079,5,01-03-2018 11:42,6,7.75,1
0,112653069,01-03-2018 11:40,0,0.0,1
443,111035587,01-03-2018 11:41,6,202.9756098,1
3389,2725125,01-03-2018 08:28,6,136.45,1
0,112615208,01-03-2018 11:43,0,0.0,1
67,695,01-03-2018 11:16,17,310.6666667,1
0,544597,01-03-2018 11:16,0,0.0,1
445,214760,01-03-2018 11:47,6,0.0,1
445,64946,01-03-2018 11:47,6,0.0,1
53,31820,01-03-2018 08:26,17,66.0,1
53,299,01-03-2018 10:51,17,41.33333333,1
443,1399073,01-03-2018 11:48,6,254.4705882,1
51090,38968,01-03-2018 11:48,6,19.0,1
0,112639321,01-03-2018 11:46,0,0.0,1
53,380,01-03-2018 09:45,17,41.33333333,1
53,18211,01-03-2018 08:21,17,41.66666667,1
53,12017,01-03-2018 09:50,17,113.3333333,1
53,41360,01-03-2018 11:03,17,54.4,1
445,81321,01-03-2018 11:49,6,0.0,1
443,62512511,01-03-2018 11:48,6,149.1071429,1
80,111267836,01-03-2018 11:48,6,58.31428571,1
80,115540336,01-03-2018 11:48,6,72.32352941,1
80,116278001,01-03-2018 11:49,6,37.06451613,1
80,25780907,01-03-2018 11:50,6,0.5,1
443,119789813,01-03-2018 11:49,6,94.075,1
80,45795859,01-03-2018 11:50,6,0.5,1
443,117923254,01-03-2018 11:48,6,666.875,1
443,236,01-03-2018 11:51,6,30.75,1
51089,58,01-03-2018 11:51,6,0.0,1
0,112628601,01-03-2018 11:48,0,0.0,1
443,117032657,01-03-2018 11:49,6,234.9090909,1
443,175,01-03-2018 11:51,6,30.75,1
3389,5069131,01-03-2018 09:57,6,135.65,1
443,77939,01-03-2018 11:24,6,67.75,1
123,81174,01-03-2018 11:37,17,48.0,1
0,112639207,01-03-2018 11:51,0,0.0,1
445,273792,01-03-2018 11:56,6,0.0,1
0,112639223,01-03-2018 11:54,0,0.0,1
445,123573,01-03-2018 11:58,6,0.0,1
445,273960,01-03-2018 11:58,6,0.0,1
445,134953,01-03-2018 12:00,6,0.0,1
0,112639272,01-03-2018 11:57,0,0.0,1
445,248743,01-03-2018 12:00,6,0.0,1
445,167419,01-03-2018 12:01,6,0.0,1
3389,1403120,01-03-2018 10:14,6,170.5625,1
445,283867,01-03-2018 12:02,6,0.0,1
3389,2690257,01-03-2018 08:34,6,150.7222222,1
0,112639159,01-03-2018 12:00,0,0.0,1
445,167676,01-03-2018 12:03,6,0.0,1
445,259368,01-03-2018 12:04,6,0.0,1
0,112639196,01-03-2018 12:02,0,0.0,1
445,256119,01-03-2018 12:06,6,0.0,1
445,120480,01-03-2018 12:07,6,0.0,1
0,112639204,01-03-2018 12:05,0,0.0,1
445,117552,01-03-2018 12:09,6,0.0,1
123,45909,01-03-2018 11:54,17,48.0,1
0,112639218,01-03-2018 12:08,0,0.0,1
445,310966,01-03-2018 12:12,6,49.88888889,1
445,348344,01-03-2018 12:13,6,49.88888889,1
445,319107,01-03-2018 12:13,6,49.88888889,1
445,203033,01-03-2018 12:13,6,0.0,1
0,112639225,01-03-2018 12:11,0,0.0,1
445,196915,01-03-2018 12:15,6,0.0,1
3389,1931408,01-03-2018 09:15,6,142.7894737,1
67,573,01-03-2018 11:46,17,310.6666667,1
0,431846,01-03-2018 11:46,0,0.0,1
0,112639163,01-03-2018 12:14,0,0.0,1
445,306938,01-03-2018 12:19,6,0.0,1
0,112639157,01-03-2018 12:17,0,0.0,1
3389,2637561,01-03-2018 09:51,6,136.45,1
443,77839,01-03-2018 11:52,6,67.75,1
445,304236,01-03-2018 12:21,6,0.0,1
0,112639314,01-03-2018 12:19,0,0.0,1
3389,1402973,01-03-2018 10:16,6,170.5625,1
445,124912,01-03-2018 12:24,6,0.0,1
0,112639273,01-03-2018 12:22,0,0.0,1
445,310957,01-03-2018 12:25,6,0.0,1
445,112002,01-03-2018 12:26,6,0.0,1
445,367921,01-03-2018 12:27,6,0.0,1
123,137952,01-03-2018 12:11,17,48.0,1
0,112639260,01-03-2018 12:25,0,0.0,1
445,266364,01-03-2018 12:30,6,0.0,1
0,112639204,01-03-2018 12:28,0,0.0,1
3389,21797226,01-03-2018 10:34,6,135.65,1
445,282560,01-03-2018 12:32,6,0.0,1
0,112639178,01-03-2018 12:31,0,0.0,1
445,277042,01-03-2018 12:36,6,0.0,1
3389,1392210,01-03-2018 09:11,6,169.5625,1
0,112639184,01-03-2018 12:33,0,0.0,1
445,288634,01-03-2018 12:38,6,0.0,1
445,288961,01-03-2018 12:38,6,0.0,1
0,112639211,01-03-2018 12:36,0,0.0,1
445,270633,01-03-2018 12:40,6,0.0,1
0,112639229,01-03-2018 12:39,0,0.0,1
0,112639277,01-03-2018 12:42,0,0.0,1
123,48363,01-03-2018 12:28,17,48.0,1
3389,18012302,01-03-2018 09:49,6,143.6315789,1
67,677,01-03-2018 12:16,17,310.6666667,1
0,307458,01-03-2018 12:16,0,0.0,1
3389,1401253,01-03-2018 09:41,6,170.5625,1
0,112639121,01-03-2018 12:45,0,0.0,1
443,77845,01-03-2018 12:20,6,67.75,1
3389,1406234,01-03-2018 08:52,6,169.5625,1
3389,1404272,01-03-2018 11:25,6,170.5625,1
0,112639199,01-03-2018 12:48,0,0.0,1
0,112639163,01-03-2018 12:50,0,0.0,1
53,368,01-03-2018 09:23,17,49.33333333,1
53,266,01-03-2018 09:45,17,39.33333333,1
53,14891,01-03-2018 08:53,17,39.66666667,1
443,103910,01-03-2018 12:55,6,228.1578947,1
53,36034,01-03-2018 08:48,17,57.0,1
53,37180,01-03-2018 11:06,17,81.8,1
0,112639210,01-03-2018 12:53,0,0.0,1
443,61172779,01-03-2018 12:55,6,149.1071429,1
443,60643770,01-03-2018 12:55,6,246.3548387,1
443,60667530,01-03-2018 12:55,6,164.5357143,1
51134,32573,01-03-2018 12:56,6,0.0,1
80,115136305,01-03-2018 12:55,6,39.83870968,1
443,115892301,01-03-2018 12:55,6,189.7708333,1
443,116149760,01-03-2018 12:55,6,561.2608696,1
443,116150106,01-03-2018 12:55,6,468.691358,1
443,116879343,01-03-2018 12:55,6,681.0636364,1
443,116880758,01-03-2018 12:55,6,610.5145631,1
443,116891614,01-03-2018 12:55,6,371.1166667,1
443,117510459,01-03-2018 12:55,6,770.7455621,1
80,115243542,01-03-2018 12:55,6,74.75,1
443,116893681,01-03-2018 12:55,6,627.2636364,1
443,116877743,01-03-2018 12:55,6,46.48648649,1
51126,27,01-03-2018 12:57,6,7.75,1
51129,2,01-03-2018 12:57,6,7.75,1
80,115940806,01-03-2018 12:55,6,39.83870968,1
80,115623109,01-03-2018 12:55,6,37.06451613,1
80,118444155,01-03-2018 12:55,6,40.14705882,1
443,117372929,01-03-2018 12:55,6,794.7042254,1
443,259,01-03-2018 12:58,6,30.75,1
51120,185,01-03-2018 12:58,6,0.0,1
443,118152304,01-03-2018 12:55,6,247.6666667,1
443,198,01-03-2018 12:58,6,30.75,1
51136,1,01-03-2018 12:58,6,0.0,1
80,45780264,01-03-2018 12:57,6,0.5,1
445,84405,01-03-2018 12:58,6,0.0,1
0,112639170,01-03-2018 12:56,0,0.0,1
3389,1668494,01-03-2018 12:35,6,169.3125,1
445,91069,01-03-2018 01:00,6,0.0,1
0,112639182,01-03-2018 12:59,0,0.0,1
123,45477,01-03-2018 12:45,17,48.0,1
445,138908,01-03-2018 01:03,6,0.0,1
0,112639189,01-03-2018 01:02,0,0.0,1
3389,2535865,01-03-2018 08:40,6,150.7222222,1
445,183781,01-03-2018 01:05,6,0.0,1
3389,1404851,01-03-2018 10:20,6,169.5625,1
445,214721,01-03-2018 01:06,6,0.0,1
0,112639185,01-03-2018 01:04,0,0.0,1
445,205961,01-03-2018 01:08,6,0.0,1
53,972,01-03-2018 10:24,17,58.33333333,1
53,172699,01-03-2018 12:55,17,65.4,1
443,56116,01-03-2018 01:09,6,254.4705882,1
51144,6945,01-03-2018 01:09,6,19.0,1
53,36923,01-03-2018 10:54,17,54.33333333,1
53,302,01-03-2018 11:21,17,38.66666667,1
53,164121,01-03-2018 09:15,17,46.2,1
53,872,01-03-2018 08:44,17,88.66666667,1
53,669,01-03-2018 09:36,17,73.0,1
53,39222,01-03-2018 11:15,17,72.0,1
53,872,01-03-2018 09:03,17,60.33333333,1
53,292,01-03-2018 09:07,17,89.66666667,1
443,6050820,01-03-2018 01:09,6,251.2857143,1
443,7291303,01-03-2018 01:09,6,496.9166667,1
443,244,01-03-2018 01:09,6,7.75,1
80,5328989,01-03-2018 01:09,6,0.0,1
80,5329541,01-03-2018 01:09,6,0.0,1
80,5330095,01-03-2018 01:09,6,0.0,1
80,5332002,01-03-2018 01:09,6,0.0,1
80,5356043,01-03-2018 01:09,6,0.0,1
443,7441802,01-03-2018 01:09,6,445.0869565,1
